transaction_id,order_date,product_category,product_id, product_name,units_sold,unit_price,total_revenue,region ,payment_method
10862,8/5/2024,Home Appliances,164,Philips Air Fryer,5,1681.38,8406.9,Europe,PayPal
10863,8/26/2024,Beauty Products,112,Neutrogena Skincare Set,5,187.15,935.75,Asia,Credit Card
10864,6/1/2024,Beauty Products,149,L'Oreal Shampoo,4,2297.08,9188.32,North America,PayPal
10865,12/21/2024,Electronics,133,iPhone 14 Pro,3,2456.93,7370.79,Asia,Credit Card
10866,9/12/2024,Home Appliances,111,Blueair Classic 480i,4,214.85,859.4,North America,Debit Card
10867,9/29/2024,Home Appliances,153,Blueair Classic 480i,4,654.91,2619.64,Europe,Debit Card
10868,12/1/2024,Beauty Products,185,Neutrogena Skincare Set,1,386.78,386.78,North America,PayPal
10869,12/1/2024,Books,177,Harry Potter,4,120.92,483.68,Asia,PayPal
10870,8/30/2024,Beauty Products,149,Dove Soap Pack,3,1342.23,4026.69,Europe,PayPal
10871,12/5/2024,Beauty Products,146,Neutrogena Skincare Set,2,2251.04,4502.08,Europe,Debit Card
10872,5/7/2024,Clothing,117,Adidas Hoodie,2,387.83,775.66,North America,Debit Card
10873,3/3/2024,Sports,123,Nike Football,5,428.04,2140.2,Asia,Credit Card
10874,10/2/2024,Electronics,147,Sony WH-1000XM5,4,2340.34,9361.36,Europe,Credit Card
10875,3/29/2024,Sports,150,Nike Football,2,1126.46,2252.92,North America,Debit Card
10876,10/19/2024,Sports,145,Wilson Evolution Basketball,4,380.13,1520.52,Asia,Debit Card
10877,5/30/2024,Sports,200,Nike Football,1,1241.6,1241.6,North America,Credit Card
10878,5/19/2024,Home Appliances,195,Philips Air Fryer,3,260.97,782.91,Europe,Debit Card
10879,6/19/2024,Beauty Products,188,L'Oreal Shampoo,1,456.94,456.94,Europe,Debit Card
10880,3/25/2024,Sports,197,Adidas Tennis Racket,3,1490.65,4471.95,North America,PayPal
10881,6/28/2024,Electronics,188,MacBook Pro 16-inch,3,849.91,2549.73,Europe,Credit Card
10882,11/20/2024,Books,181,Atomic Habits,1,202.78,202.78,Asia,PayPal
10883,4/9/2024,Clothing,126,Nike Air Max,4,610.64,2442.56,Europe,PayPal
10884,8/8/2024,Clothing,169,Levi's 501 Jeans,1,510.41,510.41,Asia,PayPal
10885,1/22/2024,Sports,147,Nike Football,3,1642.58,4927.74,Europe,PayPal
10886,11/26/2024,Beauty Products,173,Neutrogena Skincare Set,3,1212.28,3636.84,Asia,Debit Card
10887,5/3/2024,Beauty Products,153,Neutrogena Skincare Set,1,1672.42,1672.42,Asia,Debit Card
10888,10/22/2024,Home Appliances,142,Dyson V11 Vacuum,3,271.36,814.08,North America,Credit Card
10889,2/9/2024,Home Appliances,114,Philips Air Fryer,5,2431.34,12156.7,Asia,Debit Card
10890,9/8/2024,Books,191,The Da Vinci Code,4,688.08,2752.32,Asia,Debit Card
10891,8/8/2024,Beauty Products,160,Neutrogena Skincare Set,4,100.11,400.44,Europe,Debit Card
10892,12/8/2024,Sports,134,Nike Football,4,2126,8504,Asia,Debit Card
10893,3/12/2024,Clothing,187,Nike Air Max,1,1812.77,1812.77,North America,Credit Card
10894,12/24/2024,Home Appliances,169,Blueair Classic 480i,3,2146.82,6440.46,Europe,Credit Card
10895,5/23/2024,Home Appliances,173,Philips Air Fryer,1,303.67,303.67,Asia,Debit Card
10896,3/13/2024,Home Appliances,100,Blueair Classic 480i,4,1162.32,4649.28,North America,PayPal
10897,5/2/2024,Books,121,The Da Vinci Code,3,1757.48,5272.44,Europe,PayPal
10898,5/27/2024,Beauty Products,188,L'Oreal Shampoo,4,1422.41,5689.64,Asia,PayPal
10899,6/29/2024,Sports,184,Nike Football,5,627.67,3138.35,Asia,Debit Card
10900,8/6/2024,Home Appliances,154,Philips Air Fryer,3,1214.01,3642.03,Europe,PayPal
10901,12/11/2024,Sports,164,Adidas Tennis Racket,3,1995.73,5987.19,Asia,Debit Card
10902,12/20/2024,Electronics,184,Sony WH-1000XM5,1,207.04,207.04,North America,Debit Card
10903,9/24/2024,Clothing,103,Adidas Hoodie,5,710.96,3554.8,North America,Debit Card
10904,4/15/2024,Home Appliances,174,Blueair Classic 480i,1,360.76,360.76,Europe,PayPal
10905,7/19/2024,Home Appliances,105,Philips Air Fryer,4,452.76,1811.04,Asia,Debit Card
10906,9/2/2024,Beauty Products,140,Neutrogena Skincare Set,3,815.81,2447.43,Asia,Debit Card
10907,4/22/2024,Clothing,124,Levi's 501 Jeans,2,703.87,1407.74,North America,Debit Card
10908,8/11/2024,Home Appliances,162,Dyson V11 Vacuum,1,1538.78,1538.78,Europe,Credit Card
10909,9/11/2024,Books,125,The Da Vinci Code,1,1497.83,1497.83,North America,PayPal
10910,5/13/2024,Clothing,146,Nike Air Max,1,2116.33,2116.33,Europe,Debit Card
10911,11/9/2024,Clothing,156,Levi's 501 Jeans,2,237.6,475.2,Europe,Credit Card
10912,11/8/2024,Sports,114,Nike Football,5,418.47,2092.35,North America,PayPal
10913,8/2/2024,Books,112,Harry Potter,4,2317.34,9269.36,North America,Credit Card
10914,6/26/2024,Beauty Products,153,Dove Soap Pack,3,961.57,2884.71,North America,Credit Card
10915,12/12/2024,Electronics,103,MacBook Pro 16-inch,4,1158.85,4635.4,Europe,Debit Card
10916,11/20/2024,Clothing,106,Levi's 501 Jeans,3,918.77,2756.31,North America,Credit Card
10917,4/8/2024,Clothing,135,Levi's 501 Jeans,2,2371.98,4743.96,North America,Debit Card
10918,5/4/2024,Clothing,104,Adidas Hoodie,1,784.69,784.69,Europe,PayPal
10919,7/23/2024,Books,134,The Da Vinci Code,4,339.17,1356.68,Asia,Debit Card
10920,12/15/2024,Sports,142,Adidas Tennis Racket,1,2275.23,2275.23,North America,PayPal
10921,2/18/2024,Sports,168,Wilson Evolution Basketball,2,565.85,1131.7,North America,Debit Card
10922,5/1/2024,Electronics,180,Sony WH-1000XM5,1,1115.05,1115.05,Europe,Credit Card
10923,6/30/2024,Electronics,198,Sony WH-1000XM5,3,964.62,2893.86,Asia,Credit Card
10924,9/22/2024,Clothing,188,Levi's 501 Jeans,5,475.29,2376.45,Europe,Credit Card
10925,1/19/2024,Books,110,The Da Vinci Code,4,2110.71,8442.84,Europe,PayPal
10926,6/27/2024,Books,131,Atomic Habits,3,1319.77,3959.31,North America,PayPal
10927,5/16/2024,Beauty Products,147,Dove Soap Pack,2,1277.73,2555.46,Europe,Debit Card
10928,3/18/2024,Sports,143,Adidas Tennis Racket,1,1026.31,1026.31,Europe,Credit Card
10929,5/17/2024,Electronics,139,Samsung Galaxy S23,2,1919.36,3838.72,Europe,Debit Card
10930,2/1/2024,Books,163,The Da Vinci Code,1,2123.68,2123.68,Asia,Debit Card
10931,12/18/2024,Sports,140,Wilson Evolution Basketball,2,1290.25,2580.5,Asia,PayPal
10932,1/17/2024,Beauty Products,142,Neutrogena Skincare Set,5,1773.48,8867.4,North America,Debit Card
10933,1/2/2024,Home Appliances,153,Blueair Classic 480i,4,441.47,1765.88,Asia,Debit Card
10934,4/28/2024,Electronics,147,Samsung Galaxy S23,4,1888.39,7553.56,Asia,PayPal
10935,8/22/2024,Home Appliances,113,Philips Air Fryer,2,938.85,1877.7,Asia,PayPal
10936,9/22/2024,Beauty Products,108,Neutrogena Skincare Set,5,1466.27,7331.35,Europe,Credit Card
10937,7/11/2024,Clothing,114,Adidas Hoodie,2,1650.93,3301.86,North America,Debit Card
10938,12/9/2024,Beauty Products,187,L'Oreal Shampoo,1,1034.31,1034.31,Europe,PayPal
10939,11/12/2024,Beauty Products,196,Neutrogena Skincare Set,3,1815.72,5447.16,Asia,Debit Card
10940,6/18/2024,Books,112,Atomic Habits,3,754.73,2264.19,North America,Debit Card
10941,1/24/2024,Clothing,180,Nike Air Max,4,2445.24,9780.96,North America,PayPal
10942,5/11/2024,Books,196,The Da Vinci Code,2,696.15,1392.3,Asia,Credit Card
10943,6/20/2024,Books,172,The Da Vinci Code,2,1447.39,2894.78,Asia,Debit Card
10944,12/26/2024,Clothing,122,Levi's 501 Jeans,3,1063.71,3191.13,North America,Debit Card
10945,7/23/2024,Home Appliances,115,Dyson V11 Vacuum,1,2307.15,2307.15,Asia,Debit Card
10946,3/5/2024,Home Appliances,166,Philips Air Fryer,2,2451.88,4903.76,North America,Credit Card
10947,6/6/2024,Sports,194,Wilson Evolution Basketball,4,1308.7,5234.8,North America,Credit Card
10948,12/15/2024,Sports,186,Wilson Evolution Basketball,3,1461.05,4383.15,North America,Debit Card
10949,7/31/2024,Sports,199,Adidas Tennis Racket,1,2005.22,2005.22,North America,PayPal
10950,3/17/2024,Beauty Products,188,Dove Soap Pack,2,2338.17,4676.34,Asia,Credit Card
10951,7/15/2024,Beauty Products,108,Dove Soap Pack,4,2458.47,9833.88,North America,Credit Card
10952,3/10/2024,Books,124,Harry Potter,1,926.06,926.06,Europe,Credit Card
10953,3/21/2024,Beauty Products,124,Neutrogena Skincare Set,2,2073.39,4146.78,Asia,Debit Card
10954,1/26/2024,Clothing,145,Adidas Hoodie,3,1555.51,4666.53,North America,Credit Card
10955,10/20/2024,Home Appliances,162,Dyson V11 Vacuum,3,1037.9,3113.7,Europe,Credit Card
10956,8/22/2024,Electronics,114,Samsung Galaxy S23,5,84.49,422.45,Europe,Debit Card
10957,10/3/2024,Electronics,111,Sony WH-1000XM5,2,1226.9,2453.8,Asia,PayPal
10958,4/1/2024,Home Appliances,116,Dyson V11 Vacuum,5,1305.12,6525.6,Asia,PayPal
10959,3/28/2024,Home Appliances,112,Philips Air Fryer,2,1707.62,3415.24,Europe,Credit Card
10960,4/18/2024,Sports,195,Nike Football,5,1010.69,5053.45,North America,Credit Card
10961,1/8/2024,Home Appliances,168,Dyson V11 Vacuum,5,57.71,288.55,North America,Debit Card
10962,1/15/2024,Books,106,The Da Vinci Code,2,31.79,63.58,North America,Debit Card
10963,1/16/2024,Beauty Products,191,Neutrogena Skincare Set,3,1438.53,4315.59,North America,PayPal
10964,5/24/2024,Beauty Products,148,L'Oreal Shampoo,5,442.07,2210.35,North America,Credit Card
10965,11/30/2024,Clothing,198,Nike Air Max,1,2056.86,2056.86,North America,Credit Card
10966,1/6/2024,Sports,195,Wilson Evolution Basketball,4,199.62,798.48,Asia,PayPal
10967,10/9/2024,Books,157,Harry Potter,1,1476.59,1476.59,Asia,Credit Card
10968,10/12/2024,Electronics,133,Sony WH-1000XM5,4,862.74,3450.96,Asia,PayPal
10969,7/27/2024,Books,196,The Da Vinci Code,5,1713.52,8567.6,North America,Credit Card
10970,7/9/2024,Sports,159,Adidas Tennis Racket,2,44.84,89.68,Europe,Debit Card
10971,9/29/2024,Home Appliances,130,Blueair Classic 480i,4,19.01,76.04,Asia,Credit Card
10972,2/5/2024,Sports,197,Wilson Evolution Basketball,5,821.78,4108.9,Asia,Debit Card
10973,3/29/2024,Home Appliances,146,Philips Air Fryer,5,815.5,4077.5,North America,PayPal
10974,7/21/2024,Beauty Products,119,Dove Soap Pack,4,2153.44,8613.76,Europe,PayPal
10975,12/5/2024,Sports,185,Adidas Tennis Racket,5,1528.79,7643.95,Asia,PayPal
10976,5/11/2024,Beauty Products,101,Dove Soap Pack,3,2488.88,7466.64,Europe,Credit Card
10977,1/27/2024,Books,100,Atomic Habits,1,231.46,231.46,North America,Debit Card
10978,3/22/2024,Electronics,129,iPhone 14 Pro,2,1745.49,3490.98,Europe,Credit Card
10979,2/24/2024,Electronics,149,MacBook Pro 16-inch,2,1566.42,3132.84,Asia,Debit Card
10980,7/8/2024,Books,140,Atomic Habits,1,1597.01,1597.01,Asia,Credit Card
10981,2/10/2024,Beauty Products,156,Neutrogena Skincare Set,1,2088.39,2088.39,North America,PayPal
10982,9/30/2024,Books,183,Atomic Habits,5,1491.74,7458.7,Asia,Credit Card
10983,8/30/2024,Electronics,175,iPhone 14 Pro,4,2484,9936,North America,Credit Card
10984,12/17/2024,Clothing,102,Nike Air Max,4,1214.21,4856.84,Asia,Credit Card
10985,3/11/2024,Electronics,189,Sony WH-1000XM5,5,646.25,3231.25,Asia,PayPal
10986,2/25/2024,Sports,100,Nike Football,2,1266.66,2533.32,Asia,Debit Card
10987,4/11/2024,Books,179,Atomic Habits,1,694.81,694.81,North America,PayPal
10988,4/17/2024,Books,145,Atomic Habits,5,1679.97,8399.85,North America,PayPal
10989,9/19/2024,Books,112,The Da Vinci Code,4,180.49,721.96,Europe,PayPal
10990,4/21/2024,Books,181,The Da Vinci Code,2,574.96,1149.92,North America,Debit Card
10991,5/15/2024,Clothing,178,Adidas Hoodie,1,2019.31,2019.31,Asia,PayPal
10992,9/3/2024,Sports,146,Wilson Evolution Basketball,4,1567.58,6270.32,Asia,Credit Card
10993,6/28/2024,Beauty Products,127,Dove Soap Pack,5,1686.61,8433.05,Europe,Debit Card
10994,6/23/2024,Books,105,Harry Potter,1,53.61,53.61,North America,PayPal
10995,2/20/2024,Electronics,118,iPhone 14 Pro,2,1252.13,2504.26,North America,PayPal
10996,11/8/2024,Books,142,Harry Potter,3,10.98,32.94,Europe,Debit Card
10997,2/26/2024,Clothing,108,Levi's 501 Jeans,2,2320.07,4640.14,Europe,Credit Card
10998,10/11/2024,Beauty Products,153,Neutrogena Skincare Set,2,1612.93,3225.86,Europe,PayPal
10999,2/9/2024,Books,129,Harry Potter,4,293.64,1174.56,Asia,PayPal
11000,2/2/2024,Books,135,The Da Vinci Code,4,141.12,564.48,Asia,PayPal
